case_index,layout,gpu_layers,cpu_offload_ratio,batch_size,sequence_length,new_tokens,name,category,src,dst,bytes,wall_ms,phase
2,interleaved,6,0.5,1,512,32,block_11,gpu_compute,,cuda:0,0,4.684392,prefill
2,interleaved,6,0.5,1,512,32,final_norm,gpu_compute,,cuda:0,0,0.082045,prefill
2,interleaved,6,0.5,1,512,32,lm_head,gpu_compute,,cuda:0,0,0.701984,prefill
2,interleaved,6,0.5,1,512,32,argmax,gpu_compute,,cuda:0,0,0.09665,prefill
2,interleaved,6,0.5,1,512,32,output_token,token_copy,cuda:0,cpu,8,0.051647,prefill
2,interleaved,6,0.5,1,512,32,embeddings,gpu_compute,,cuda:0,0,0.15775,decode
2,interleaved,6,0.5,1,512,32,into_block_0,activation_copy,cuda:0,cpu,3072,0.044147,decode
2,interleaved,6,0.5,1,512,32,block_0,cpu_compute,,cpu,0,4.02964,decode
2,interleaved,6,0.5,1,512,32,into_block_1,activation_copy,cpu,cuda:0,3072,0.080654,decode
2,interleaved,6,0.5,1,512,32,block_1,gpu_compute,,cuda:0,0,1.009256,decode
2,interleaved,6,0.5,1,512,32,into_block_2,activation_copy,cuda:0,cpu,3072,0.048657,decode
2,interleaved,6,0.5,1,512,32,block_2,cpu_compute,,cpu,0,3.858347,decode
2,interleaved,6,0.5,1,512,32,into_block_3,activation_copy,cpu,cuda:0,3072,0.062119,decode
2,interleaved,6,0.5,1,512,32,block_3,gpu_compute,,cuda:0,0,0.97727,decode
2,interleaved,6,0.5,1,512,32,into_block_4,activation_copy,cuda:0,cpu,3072,0.09893,decode
2,interleaved,6,0.5,1,512,32,block_4,cpu_compute,,cpu,0,3.984829,decode
2,interleaved,6,0.5,1,512,32,into_block_5,activation_copy,cpu,cuda:0,3072,0.0597,decode
2,interleaved,6,0.5,1,512,32,block_5,gpu_compute,,cuda:0,0,0.925234,decode
2,interleaved,6,0.5,1,512,32,into_block_6,activation_copy,cuda:0,cpu,3072,0.04634,decode
2,interleaved,6,0.5,1,512,32,block_6,cpu_compute,,cpu,0,3.927432,decode
2,interleaved,6,0.5,1,512,32,into_block_7,activation_copy,cpu,cuda:0,3072,0.05914,decode
2,interleaved,6,0.5,1,512,32,block_7,gpu_compute,,cuda:0,0,0.948172,decode
2,interleaved,6,0.5,1,512,32,into_block_8,activation_copy,cuda:0,cpu,3072,0.047657,decode
2,interleaved,6,0.5,1,512,32,block_8,cpu_compute,,cpu,0,3.910457,decode
2,interleaved,6,0.5,1,512,32,into_block_9,activation_copy,cpu,cuda:0,3072,0.078365,decode
2,interleaved,6,0.5,1,512,32,block_9,gpu_compute,,cuda:0,0,0.901108,decode
2,interleaved,6,0.5,1,512,32,into_block_10,activation_copy,cuda:0,cpu,3072,0.044139,decode
2,interleaved,6,0.5,1,512,32,block_10,cpu_compute,,cpu,0,3.860003,decode
2,interleaved,6,0.5,1,512,32,into_block_11,activation_copy,cpu,cuda:0,3072,0.057693,decode
2,interleaved,6,0.5,1,512,32,block_11,gpu_compute,,cuda:0,0,0.881093,decode
