case_index,layout,gpu_layers,cpu_offload_ratio,batch_size,sequence_length,new_tokens,trial,prefill_ms,prefill_input_tokens_per_s,ttft_ms,generation_ms,decode_ms,decode_tpot_ms,decode_generated_tokens_per_s,generation_generated_tokens_per_s,final_kv_cpu_bytes,final_kv_gpu_bytes,final_cached_positions,decode_step_ms_json
2,prefix,6,0.5,1,512,32,0,631.756949,810.4382560578689,601.373644,1497.869809,896.496165,28.91923112903226,34.579065934989245,21.363672468546298,20017152,20017152,543,"[27.667545, 27.724614, 27.27105, 27.793213, 27.970749, 28.430159, 28.076751, 27.982827, 27.444611, 27.477055, 27.443291, 27.462113, 56.736428, 28.456671, 27.90279, 28.080804, 28.120067, 27.80276, 27.124864, 29.513638, 27.548662, 27.360987, 27.171546, 27.382892, 31.365303, 28.087809, 27.371275, 27.295951, 27.376385, 27.320464, 31.675862]"
2,prefix,6,0.5,1,512,32,1,612.695589,835.6515195998905,698.367891,3519.796867,2821.428976,91.01383793548388,10.987340196650763,9.091433741536994,20017152,20017152,543,"[56.11602, 53.118515, 55.850479, 156.129337, 60.019486, 52.202969, 60.657006, 61.422869, 185.689872, 194.64419, 259.372744, 228.246615, 158.611484, 49.381939, 61.680666, 52.209192, 67.459582, 63.408484, 132.03466, 75.97892, 131.51875, 56.323461, 48.322969, 51.920042, 69.748385, 77.151158, 63.14779, 61.038615, 78.074526, 51.140512, 48.770179]"
2,prefix,6,0.5,1,512,32,2,652.324534,784.8853957101053,612.945715,1522.619832,909.6741170000001,29.344326354838714,34.078137896496834,21.01640825074975,20017152,20017152,543,"[28.444607, 48.93461, 27.937564, 28.404477, 28.042746, 27.598168, 28.223154, 28.325755, 27.759652, 27.324295, 29.173533, 27.476187, 27.034233, 26.932776, 32.377613, 50.466519, 27.818774, 27.59287, 28.737141, 30.23022, 26.914125, 26.796774, 27.109351, 26.736566, 27.380573, 26.932565, 27.372436, 27.366823, 28.96369, 27.959633, 27.277996]"
2,prefix,6,0.5,1,512,32,3,600.502256,852.619611140978,616.534911,1573.402491,956.8675800000001,30.86669612903226,32.39737728390798,20.33808906687437,20017152,20017152,543,"[28.496112, 28.350044, 28.022557, 27.407041, 28.153383, 27.163648, 27.026146, 29.016659, 27.646673, 26.742315, 26.734583, 26.914812, 26.921521, 31.425729, 27.722384, 37.225292, 49.799893, 28.91642, 47.494008, 57.046521, 36.776128, 28.497696, 28.299901, 28.156323, 28.679106, 28.155631, 28.236411, 28.399566, 27.368826, 27.76723, 28.278002]"
2,prefix,6,0.5,1,512,32,4,619.174659,826.9072265116715,593.965554,1492.307231,898.341677,28.97876377419355,34.50802828554508,21.443305597706374,20017152,20017152,543,"[27.346574, 29.72184, 27.190546, 27.228898, 26.931379, 26.848263, 27.22543, 30.855372, 27.695459, 28.1481, 30.403832, 27.296965, 27.710343, 31.687477, 52.400841, 28.498725, 28.161906, 27.552973, 27.75916, 27.867769, 28.133733, 28.55962, 28.691289, 27.96812, 28.143054, 29.799337, 27.71418, 27.580773, 27.517733, 27.620828, 28.05247]"
2,prefix,6,0.5,1,512,32,5,626.645538,817.0488241791327,588.857687,1488.009007,899.15132,29.004881290322583,34.47695544727666,21.505246170865416,20017152,20017152,543,"[27.796379, 26.972335, 27.389944, 27.452682, 31.550513, 28.899041, 30.752598, 26.890145, 26.982587, 27.429695, 26.881745, 27.518985, 27.41663, 27.027253, 55.344323, 27.511494, 27.743661, 27.625458, 27.693948, 27.810587, 28.381875, 27.531143, 27.913732, 27.612512, 28.264355, 27.358823, 30.254147, 29.941958, 29.210455, 29.121309, 28.843035]"
2,prefix,6,0.5,1,512,32,6,626.869762,816.7565753474643,587.777264,2848.737646,2260.960382,72.93420587096774,13.710987705400667,11.233045642139837,20017152,20017152,543,"[31.39802, 28.398757, 28.144523, 27.785552, 27.29641, 27.094664, 26.739528, 26.939931, 26.592148, 26.117389, 33.745197, 54.766528, 61.566379, 71.318341, 49.195966, 59.393169, 50.216257, 75.438362, 59.284381, 222.810185, 236.544239, 121.658396, 67.450278, 259.866543, 249.200941, 66.639434, 47.127428, 42.837238, 51.633273, 51.556902, 52.172565]"
2,prefix,6,0.5,1,512,32,7,1043.485817,490.6631136319508,745.226166,1641.392635,896.1664689999999,28.908595774193547,34.59178743274315,19.495640054459,20017152,20017152,543,"[33.030779, 27.913845, 28.024515, 27.176485, 38.360701, 27.035794, 26.808581, 26.374381, 27.07915, 26.904761, 26.668053, 26.578411, 26.711597, 27.324465, 27.43583, 27.090975, 27.310188, 27.381234, 29.181597, 28.813564, 27.324576, 27.679242, 27.25076, 27.627864, 29.753629, 51.37644, 27.963066, 30.110713, 27.933217, 27.789401, 28.123679]"
2,prefix,6,0.5,1,512,32,8,579.731488,883.167484599353,621.111434,1523.031945,901.9205109999999,29.09421003225806,34.37109991614328,21.010721478990384,20017152,20017152,543,"[27.65208, 26.407306, 27.036002, 27.121124, 27.253266, 27.074499, 27.334172, 26.678649, 27.259112, 27.168147, 27.268131, 28.243217, 28.233269, 43.690295, 31.86611, 27.791978, 27.876154, 28.64239, 27.506509, 27.836328, 28.134089, 27.499799, 26.962029, 26.76466, 29.535403, 32.861309, 47.23362, 28.682404, 28.074757, 28.284198, 27.921266]"
2,prefix,6,0.5,1,512,32,9,585.601734,874.314350988585,623.82626,1518.459893,894.6336329999999,28.8591494516129,34.65105586970483,21.07398433604858,20017152,20017152,543,"[27.92001, 27.276682, 28.127473, 27.374079, 27.669224, 26.838797, 27.493987, 28.172692, 28.419508, 27.959973, 27.818448, 27.909671, 27.875568, 27.347304, 27.991847, 27.472952, 27.890501, 27.795103, 27.526365, 27.594008, 28.002105, 30.210041, 27.506689, 27.303445, 27.328885, 27.5114, 40.638475, 42.491001, 29.813368, 31.706447, 27.619864]"
